,Movies,user_0,user_1,user_2,user_3,user_4,user_5,user_6,user_7,user_8,user_9
127,A Science & Technology Diplomacy for Barcelona | Launch Event (free),2.0038301379675465,4.188224756957299,3.9749745005999335,3.634467473479366,3.879387555407226,4.470545097369062,4.4787313951474506,4.844958645117552,1.3633763399895242,4.112848507622562
128,Low Carb Barclona intial Meetup,1.336148905795684,4.61480545933411,0.721075571299481,0.1282535654909489,0.3259075231178138,2.311236325529493,3.1996831291422945,3.9930953284166053,1.4219086350871013,1.2357845284191882
129,PODER SOCIAL,1.2820903589170434,2.6333622389783367,0.7802029130596777,2.2033422641016727,4.247835288624297,4.8068404466262935,4.85026211572301,2.8352831923547894,3.657538950824997,4.639006616615618
130,Oligoterapia Facial ,2.9814853946344906,0.3331255303434877,0.7569674908830398,1.1077854589565883,3.5391968321024967,4.678477142490759,2.4745756791136557,4.322100748333687,1.0362200889968343,2.669452348641695
131,Parlem de... el sentit de la vida,1.9919341120422192,0.9868076314978147,0.039036195036653565,2.4365543559450966,3.288967604090767,1.1129193333695913,1.4238240204373553,1.024345950205544,3.3966548298192896,0.05768180875296347
132,Lluita interior: saviesa de l'Índia Milenària,1.6127099549845374,3.2587255319854727,2.669382606707231,3.411751606326261,1.6499286264833941,4.06697096764489,2.8404604485869314,1.1106210903934344,2.0227188218386156,4.7162298733826695
133,17a Trobada ScratchEd Meetup Barcelona,2.3419512767298842,3.7519112398346657,4.742822058677792,4.210671293826149,2.330097007719562,3.7216370809089305,0.19440849548048533,4.404777576255425,0.9119099739045855,4.311735176813509
134,NOV_DP [Partículas II y Estados Cuánticos],0.438023053343054,0.4538768666742121,0.6470490847532295,0.20436925484080715,4.761665410644252,3.027455967979718,1.6944115497030854,4.423711915260285,1.2726642679863582,0.2711185380966191
135,Presentación del libro El Manifiesto Austrolibertario,1.7270510554556666,3.5900080842418207,1.5175949826614754,0.04949435796633539,0.16979849826917914,4.064255508184732,2.258860243137123,1.5926712093689033,1.9014540794178307,2.2924216136237323
136,ENE_DP [ Partículas III ...],0.979905401406283,1.7099571168568102,3.935529192804761,0.8455495486687287,0.37612417224305195,3.777006450537253,1.1956303841516613,3.321440090406358,1.2871973682134297,3.2346097516080814
137,FEB_DP [ ... ],0.7780708672127612,2.623667275991521,0.19870758680880285,2.1971462608953902,3.6463603957363198,4.023841432617309,4.468537864640593,1.3830993057888152,0.31725072484224237,0.8891147489163348
138,MAR_DP [ ... ],3.0073354448721146,1.6185551245112535,0.1734496336819369,2.5035600615639124,1.3931526130791476,3.376592607670685,1.7362372360169565,0.5889237907359901,1.1494775053044848,2.322380045708587
139,ABR_DP [Acelerador de partículas],3.404913297503353,1.5478879250008382,0.08506809013753946,0.8733187634308687,3.220946184125527,1.0015236686825273,4.558239398466561,2.7567488657181363,4.44299372865,3.850399982818844
140,Sincroton Alba [días puertas abiertas],2.4367201517464006,0.2518116575383711,1.0411282118650456,4.859236213268746,2.083168945858543,2.566293732443954,1.0554943826789143,2.231471705444789,3.0281025691225945,4.509080792908698
141,❤️❤️❤️  Join us for Talk Tuesday  ❤️❤️❤️,0.1384463108701467,1.559942164818429,2.3707704248823145,1.9462150638633535,2.015507384947499,1.2543024823547022,1.1136523386947101,2.2267817414820112,2.669843306346082,4.1943704826864945
142,🍷 Join a Group of us for Dinner or Drinks ,4.44558642623174,3.6624936269928683,0.7436988534815359,2.8751949904823064,4.135440637742507,4.632356808048943,4.876532760420689,1.1540013074252065,3.162336825245609,0.3980043225809565
143,El color volcánico del otoño en la Fageda d'en Jorda (BUS),0.34853077517950415,1.4798591052910144,1.956606758023192,4.534582057415341,2.5116032974395286,3.6950688623071954,3.223360099429896,3.4223011886541705,1.5165418084259281,1.120657527729167
144,3 km swim. Barceloneta - W Hotel- Barceloneta,2.4280405964568113,1.7128214866990894,4.6594996501078265,1.4527093441174865,1.1570648285932532,0.2621988679424331,4.473866268962276,1.6150667304587885,4.281670873593953,0.06345086286170032
145,🚀 Gran inauguración: Spartan Beach Volley 🛡🏐 Partidos de Voley + Pica-Pica,2.91154350416559,3.9431675810260463,2.9369414528374396,0.8414695661220145,0.28887187401939296,0.6069024380832111,1.8474781952854453,3.8255574322268022,4.354332357437977,4.666478059723441
146,JUEVES DE ELLAS / Entrenamiento Funcional,2.129837574328138,1.285178616147512,1.4873160839587358,0.18323949622000124,4.713023753317166,1.910562984084006,1.3573162746351275,3.3265319431211675,1.3165302050591214,3.7660933290856047
147,Intermediate boxing workout,3.1117708762252807,0.883356816064747,2.877377578728157,2.241393848163255,4.643593752543608,1.40524291983257,0.8793881061006181,2.1890904148491814,2.579219394700996,3.6193873875157276
148,Dumbbell & Bodyweight Workout,0.4567983222828903,4.074001688294302,4.969303766400087,4.457624564934996,4.469048835420555,3.354785961314106,2.3122626713615806,2.193655154231297,1.86241776870547,0.6863477200785506
149,Barcelona casual road runners Weekly Meetup,2.9252574035247623,3.531480854151038,0.3239494828571704,4.5542697702881405,1.1959675333789532,2.302982164401083,4.564617225337898,0.011413365142245446,2.212341034734836,1.9938401619461459
150,Sunrise running / walking Barceloneta – all levels -  Free,2.490417853075804,3.8771103134530156,1.4422717403620544,4.036248124406793,2.6296493920100428,1.1658145147087389,0.9512744287718894,0.9590630359548818,3.2627807905716653,2.210861520513289
151,Join us for an intense boxing workout!,2.7559085038021687,3.5056840695867857,0.14252817502072745,4.871473530584681,4.795121337800896,1.2512318553080455,4.677498884546452,3.711781346595413,4.133178055833514,2.014486722841248
152,Friday Workout,2.1704252983873107,4.471504979769531,3.8465407950614,2.5532041400280447,0.3758953976963869,1.7401642046711152,0.16266100982519016,4.703630749280771,4.054056513857828,1.4010685550839446
153,Boxing4Women,1.8623183181055398,2.877387596076323,2.5667604813500495,1.3214152244488213,3.0596871282898057,2.7945568908727414,2.1175223659189992,0.4120212876516016,2.661685655460069,4.497407472719902
154,Curso iniciación al Nordic Walking en el lago de Banyoles,2.1072887266079037,0.5226553156621383,3.628808534744782,2.000819244568069,2.7195080921621075,0.4884198505658194,3.273997406722675,3.956817038142278,0.4881564960971668,2.89918620354185
155,Ruta por el Litoral Barcelonés practicando Nordic Walk con técnico especialista,4.931641810182995,0.7486585551057312,2.584238109001808,0.56387609414981,4.355667004432543,4.232131894533912,0.1640312624593837,3.115783644558161,1.798532614218042,3.2229428020756408
156,Running Intervals (100 sec runs 🏃💨💨),4.914084454781372,1.4750534237579471,1.5229651021628954,2.759379566193057,3.8173489659583044,0.19393625727314012,2.17737940193014,3.6459134542365357,1.8731065611628461,3.9854102473370636
157,Beginners level - SATURDAY mornings - YOGA TRAPEZE in ENGLISH,3.4408293678622885,2.985115428464917,3.241550859557654,2.8762724432848046,3.221429964049059,2.952784551629035,4.352900028665911,4.1462372843955535,0.4131995433705843,4.680136611394262
158,Hike & Yoga,3.253091217697185,1.067635301868901,3.4108586593705654,4.662755426422119,4.192878883897107,3.3656394239023517,0.40930364484077886,4.62515839059744,0.1194283359292514,1.4005706842365755
159,Mikkeller Running Club,2.5649290854840374,1.7745725967299268,2.466151729118804,2.168168541283999,1.8047731747854656,1.9511224257419713,2.0309752949459847,2.383735836851946,3.170692067029184,2.3794184903671494
160,SURF TRAINING + PICNIC,2.2121070797196762,4.64019134252971,2.431742139065467,3.9354229675145462,1.322521246843738,1.1964551905522747,4.769370462516025,1.023330206603995,1.7047083268508123,2.607065433186872
161,Cursa Popular de Sant Martí,0.22036514197931567,4.311531390706779,0.8936156310185989,2.08229874149698,4.8095887698049955,4.36133498285532,2.7564154892261206,4.812920451456548,1.4234859013748373,0.2604208192032448
162,Caminata por el Delta del Llobregat,3.014271726164104,1.9552740848709433,2.9422185699823022,0.11078978923801219,0.17136973145620293,4.5148029791530835,3.293109274010846,0.4731948910038297,3.075583402135351,0.7489001923263933
163,Box&Fit,1.7790325367338666,4.658815331446141,4.036029430037843,1.4225584225014583,2.1216570327734816,3.4696817513687246,4.865204259088274,2.502167810317069,1.767036566560693,0.3987907123907025
164,Core & Yoga by the sea,2.8287364160642445,2.1443408309625545,4.876385841307208,0.5735801107573602,2.754471267778574,2.3774380453029256,4.81910048664947,3.6745694567607154,0.279022327694638,1.3079060937521503
165, CLASES DEFESA PESSOAL (MUJERES),0.6211045558798645,4.632700203196352,4.058196029303379,1.6209506419863966,1.5587631296094733,1.7465048306632442,2.20415958069632,2.3118251670714978,0.4603696210864594,3.680646095844178
166,TALLER ABDOMINALES HIPOPRESIVOS,0.9613603307452484,3.858459972248536,0.867424351830976,2.1998079082518007,1.1333305673553435,4.675438289152659,4.705443698468745,3.3825311472970494,4.283968261305745,2.418599035104382
167,Halloween Spooky Scavenger Hunt (gincana) 👻😱👾👺💀😈🤖🎃🕵,1.9972266025234642,4.161757281549542,0.9647668183922564,0.7608346860283,4.288811925255449,2.0782058515411572,4.837653158999398,2.426919021644785,0.7274136687847721,4.4183199856606965
168,We all run together. Blind&guides,1.2216955105919114,0.32884094461827773,0.8687308247562564,3.4268243079818994,0.5644206267568658,3.72431273654294,4.5464377411752945,1.858864242215288,2.492186348834022,1.7992085273529153
169,Sunrise swim sessions at 6:45am,4.72459224442745,0.43015652013537187,2.1443002640763704,1.7469409464769576,1.589853892569637,0.14602269087329312,0.9805775743094497,2.2749882703777717,3.5809505423543304,1.0084595866846917
170,Ashtanga Yoga en el Parque,0.2074160195608843,4.384245205485585,2.275513183102904,4.48057993183527,1.6075840821529386,0.6815809233002429,3.4187758170099225,4.747011989201015,3.9837278137375103,4.871617001787706
171,Fitness Ballet - 1 ª Sesión Gratuita,4.416883840540011,1.8230812220614316,0.5602761483979807,4.713994511626984,4.428415133932081,1.6817377697991005,3.2085868965773416,3.384466686207274,3.607230841402501,4.8345866070419525
172,Running Intervals (Team Marathon 🏃😥💪),4.015192368939501,3.7343965977675446,4.152834180321168,0.8101051206085808,0.37196867848609705,2.8191406976700635,3.8804476879887027,1.0548761689952828,0.870195489639814,3.182374228030576
173,Garraf,2.6112094535948356,0.21908704794302292,2.846897407957982,4.786346810440489,1.8620872170958669,4.661410606420602,3.215621584370279,0.01845231460792296,4.6764761582883825,4.208278069043916
174,Street Crossfit en grupo al aire libre,1.2771775352773507,3.077966928518663,0.10669068102834467,3.6718078130361005,3.5478434915626362,3.9519021400144587,0.3249960819719466,1.0354713726272324,2.3472981656619645,3.8802159045428293
175,Running Intervals (6 x 600m),1.444680183149314,3.5977214421317747,1.6091195820578914,4.085535355801931,3.241567264841076,1.3117715641086392,4.73646602087965,4.731663793542661,1.2375560938144896,3.8078782103073276
176,Running Intervals (400m Reps 🏃💨💨),4.324818464783439,1.47219773684309,2.70886823565438,2.336299246190845,4.538329393141608,1.6382374236374515,1.2826117221602251,4.466200425819256,0.6711513918266332,0.8346768563249968
177,95 Jean Bouin Open (10K and 5K),2.2537634617974875,4.872292216871758,3.127621871451299,3.447107787754212,2.015842225280079,0.6295964297643508,2.636186722208971,2.473227065943719,0.6078122730533686,3.3885474196308625
178,Cursa de la Sagrera - 10K race in BCN,4.25317433178006,1.5104301530809638,3.4878483928779462,3.1332962401912727,4.9256198349990505,4.93199860945225,4.095565405211813,1.8811242032525877,3.193070759743928,4.818238807808341
179,EDREAMS MITJA BARCELONA 2019,0.7414807817794056,3.5092060226456607,0.7038147533025513,1.604053973728135,4.06903785096668,2.372330447756565,4.713958605958501,4.993936256778589,1.330639947916719,4.693960108163354
180,La Mitja de Granollers 2019 - Fast Half Marathon,3.62333869833591,0.08479584198568757,2.97802876926817,1.4985124745458904,3.6102304795789135,0.11284497591474651,2.85897731262886,4.645236327832094,3.235755584402372,3.4324020724448028
181,Montsant HIKE & WINE Vinyes Mas Roig 🍇,4.246263621671039,1.7358631589129487,1.2450367573824428,2.8982261021388482,4.758117633949272,0.29658582264005307,2.5894387636129097,0.3481619096790495,2.431900765174428,1.8496488979491659
182,Miravet y Feria de Vinos de Gandesa - Terra Alta wine fair,2.8745335377865535,2.3212358303183933,3.9091973324998373,4.830293446052933,3.1969933527295504,2.5817470664033153,1.0700013092048173,0.06685251818022209,1.070043707455406,0.8002564604598766
183,Coffee Morning in Cerdanyola del Vallès,2.0037793057945623,3.635507361110703,2.0521055252373173,2.963378526074218,1.7500660851407701,3.0615640487510882,2.85911875869024,0.5988786517753847,4.216356818801707,4.926981608854303
184,Saturday Wine Class Part 4: Cava,0.11966902456195472,0.8139136742381958,1.832672465149006,4.5944754321931045,2.028713489465974,0.07568710757884511,4.592868460488653,3.663842272415067,1.3100098956058048,1.6110271072031375
185,Vegan lunch at Dolce Pizza y Los Veganos,0.1827889979792896,1.4381560689732342,2.870527924820639,3.087933685086066,0.7620920409291448,0.8386755591139555,3.2161563782513074,1.3033511480511728,0.8977469509831387,0.05140658820360966
186,Free Drinks and Food for Waiters & Bartenders in Barcelona,0.36774807420256184,2.0585301290384783,4.524347010556368,1.9482973261076808,3.225005341551172,2.382587043918181,3.700118675444984,3.355633754791989,2.6256139312051325,0.3819577429732629
187,International Blind (and fun) Wine Tasting,0.6210217930102307,1.1316183343859232,3.2091129258926405,2.242427367514856,2.0913540973043294,3.552388961831557,1.4133973723342956,3.618076402973826,0.25406699314435677,0.25713689783025573
188,Saturday Wine Class Part 1: Wine Intro,2.803416643708469,1.4587229556376191,4.643600739577653,3.7861198676040013,2.8588046189472465,0.12862278865431787,3.4900994737216577,3.3070586437226943,1.2638288899046763,0.42154090449025683
189,Wine vibes: Italy! ,4.6843609504690455,1.4234169685112397,1.1489464816258665,4.966663139503083,4.088589607842008,0.7395257662143861,2.7218970697789375,3.320225932637582,1.8552760350589086,3.9588628479540375
190,Beaujolais & Jura,2.0060120203560894,3.420573128560111,4.197608040423802,0.3672104468565768,1.0822297366233817,3.1346880266554806,4.769980697192635,3.4477084363872494,0.987984513577157,2.4348674419534477
191,The biggest wine showroom of Barcelona 2018 - 110 bodegas,3.5938173696971853,3.463581966360106,3.314652456389056,1.8327281734723533,4.1979816449243295,4.664063874972625,1.406662220059025,3.785994718930584,4.440453369040156,0.31666946771727267
192,Fiesta del Vino Joven 2018 - street wine festival,0.9746389415624396,3.6019587852762087,2.930492339152914,0.627151959296624,3.7134718586063284,1.7581120119354177,3.2433218857434882,2.3992741223127423,3.5616771694306877,2.066053001685363
193,Barcelona Hotel Del Mar,0.8235365892154733,1.1993551431294869,2.5108496403731695,4.860631075455999,3.352209416281,3.252582372290016,1.7850585177057283,3.6782112288123536,4.151507511033089,2.110451552155079
194,Salón del Manga de Barcelona 2018 - Softcombat para todos los públicos,4.307482509997368,4.188957808425472,2.068972374701481,3.4792518183811345,2.1897122661875326,4.5451991434846075,4.658421123720128,2.193956926617881,4.4274744945532465,1.7723096333577293
195,Shogi en el Salón del Manga,1.6650063395526526,2.2070303213188023,1.9638647252394448,0.009293015379677194,3.718805379867716,3.0276611196934313,3.2016546917202025,3.5568749491198464,2.74275056872833,0.09807159847673441
196,Vamos a jugar Ajedrez. Let's Play Chess,4.310817334200704,3.7515646899508988,0.7631437442385375,2.0718816581912973,4.19403510490405,2.1116075377423824,3.7495377871480113,2.798596498679383,3.614081035561381,3.0417205010435886
197,Miniliga de Softcombat por equipos en el Salón del Manga de Barcelona,4.112430210354393,2.05463415645248,2.7441297080597926,3.185907504699019,3.1660231500369918,4.845739322958532,4.719370390812941,4.889067193790528,3.3679814366584453,1.3455220603963258
198,Dimarts de Jocs de Taula al Stas Tarat,2.9569454522026217,2.6499445396094945,1.0485388042546429,4.7736683649318055,1.251335752469207,3.358922160763988,1.31602590784434,3.02376810074716,0.6525873163938822,2.6882126260908534
199,Play Pool,4.80732283076577,4.674654569902816,1.463976984940899,1.8073119454894733,4.050124287765947,3.106333003056258,0.34605936978215013,0.2744971508484828,2.43215669959751,1.60719747929343
200,Partida al Dixit,0.2581821425245967,4.703648587460054,1.741145973200563,1.3507168721306795,4.0510438768193255,2.1586648965362194,1.8415981543485898,2.2496199903811975,4.137528702647256,3.4101502844190468
201,Softcombat en Barcelona en la FONTANA BY NIGHT 2018,2.7760983106627766,3.4031143015689205,4.994126606750382,2.1112489478624337,0.5468186384567247,3.219320045506222,0.2811779582150953,2.861471080392975,2.137907766804432,1.762097336549312
202,Softcombat en Barcelona - Entrenamiento en Parc Estació del Nord,4.411216220156188,3.776606046443211,1.937212666937154,0.5799793172308554,3.6793673361154227,3.630803063470816,1.0724670494297295,4.22104205429564,4.0771090980188,3.8259512480424225
203,Mercat de Sant Antoni Wars - Softcombat y taller de Craft (sábado),1.8082199511136865,0.8078092164541623,0.5024015893329425,3.409090394962764,2.756191088636271,3.8522841501183147,3.1948975961960544,1.454998925101088,4.591189080320089,2.937367219880802
204,12 h novembre stas tarat,3.6722231732033768,2.395040874185413,0.21562614956777526,0.8822846424894915,0.3735326714735798,0.3709706199051799,4.950187444191544,0.765163359463838,1.0820299574588998,3.9845213244394575
205,SoftcombatBcn en la BGW - BARCELONA GAMES WORLD-BGW (pendent de confirmar),1.770348601533449,4.369354556143806,0.9884502107805077,0.7454958282189067,4.718792544958019,3.2190341352117873,1.6766565967354081,2.255587546493935,0.13809332311692624,0.6185068315014125
206,Capítulo 1: El Banquete Real - Empieza el LarpGame de Softbcn antes de Navidad,3.4185796124190264,2.645350090027076,1.9023030531315825,0.26680489876454827,3.4729873395011768,0.4143818506408947,2.9108364228667662,3.07706212128964,3.4076451423268184,3.6204266570404786
207,Viernes de Juegos de Mesa con BarnaJocs,0.3900580794472386,3.128661290772399,4.568251037070256,4.406688227252536,2.8852556683930244,3.840165501560909,2.6374059531164793,3.9921672731003883,1.4381239187000467,3.641325916756558
208,Curso “Liderazgo y autoconocimiento” - Teórico y práctico,1.5439897526992874,1.8595006669946423,1.9597704470562087,1.332548996978225,0.7557999795138232,3.5337493335136876,1.4234848911224756,4.552382434232482,3.9250987195950775,3.7516394917477176
209,Openair Yoga in the Park  ••  Yoga al aire libre en el Parque,2.340819322768206,1.1482302832340108,3.8736999805614483,4.355431163738228,3.309686247688308,1.8705939873894266,0.552649762010417,1.8185238363251188,2.4077088836714267,3.0613977057388104
210,Vitalízate,0.6368666241877824,0.10894104977357544,2.2699575729389725,2.166347303809108,1.4354562695390805,0.33938374300291174,4.397553329691915,4.01320048324394,3.6308842303340954,1.5102649750122998
211,Everest Mindful Thaiboxing Sparring Session,1.5823757636381686,2.4577446234529496,0.41535839488240633,1.7734513338484692,2.5886825909411626,1.374218195606269,1.2888694960502383,4.264636947770192,3.371937524372129,2.067251930506659
212,YogaFusion Montgat,2.826184766647069,3.393716808738662,0.904917416228212,2.1765161439454435,1.3317405565851308,1.1808738272537882,4.119943367542421,0.25298353637396687,1.4539917738589159,1.5008297652429636
213,Everest Mindful Thai Boxing Group Classes (Beginner+Advanced),2.614815366069947,1.319496425364436,3.0816123934177946,2.2889052764729594,2.823999312336751,4.309700164931963,4.993274665056168,3.618980871692592,1.2642313785305503,4.988642725922172
214,HIITPack - Morning Bodyweight circuit workout - Monday & Friday,0.3379471690189978,3.74729758914921,3.089657275045562,0.76180635815005,1.4541762716759377,0.07040623987414729,0.22646750827039874,3.311853691737287,1.7696108821596472,3.797668283086569
215,Death Cafe - Women Only Event,2.527665062465281,3.544899176896365,1.786048897266147,0.6525140131925378,1.3036495936244052,1.3514753350548476,1.4437381215359473,1.1617306827233687,4.869614395156983,2.646892524720077
216,CLASES DE ACROYOGA,1.9072333566541495,4.47665520635974,0.7314505230772766,0.42292837624339885,0.9467575468350314,2.0582528669623326,1.2109804205781127,2.1045541561462757,0.5703200021573229,0.43390865018200386
217,Friday vinyasa,1.030499248920631,0.42672007455529404,4.096922235072146,4.913180859848397,3.213614463586793,4.586646945796525,4.544377619501382,2.7713091287397957,2.7893162566014773,0.9502703409928764
218,Meditación de los viernes (y tomar algo después),2.9116177224660817,2.2788065078751996,2.1192720218495813,4.785991620333946,3.116914428306789,2.596857794480019,4.049397654901659,4.18753273584314,4.38391378223624,4.4914789618459245
219,Mañana de Meditación,2.558847102135464,3.7693032200450602,2.7965079377314273,0.2386805439530698,2.91834007192087,2.471536925148492,0.38651422485220965,2.1842938994140364,3.1738905391540473,1.2716072090047836
220,Mindful Thaiboxing Saturday Group Class (Beginner+Advanced),3.507367624904762,4.704814057047557,4.631019247103189,4.208153988074771,1.1329964115970519,2.5881957813473395,0.6594249550173731,1.0165363555713969,1.136489728770154,0.3059627858999586
221,Beach Yoga!,1.9447738605685578,2.1145250173180163,0.33573883049151376,0.8976227137632509,2.098670626601759,4.159383430991782,2.132092498963973,1.598592602353988,0.54348937814991,1.9725307472887454
222,Grupo de práctica Meditación & Mindfulness,4.396314762938244,2.4590583306685554,1.3998250938886319,2.9915317180502106,3.513881868415589,4.443771345654598,0.7556879039489306,0.08127115151876751,2.7182591637721827,3.099812324084698
223,EMT Donation-based class (Women Only). Now on a beautfiul rooftop terrace!,3.763713268374331,3.568478084385105,4.626784238853545,1.6767941190261404,0.6742863257155279,1.26617936583074,0.5900957247526384,1.21676882955713,2.5821137339964064,1.6285493984087163
224,Tai Chi en el Parque,0.665369595393589,0.026123332190211013,0.06443920690500149,1.6041795992710006,4.671546164083462,3.6611706306782517,1.0269150012621848,1.9966217339367198,2.537267978792313,2.378448596655422
225,Guided Meditation (seated),3.7288572394458126,0.46931128353641605,3.7026183867576554,2.0069313350334057,3.0398130181654412,0.23527466391701057,1.2228321487847305,2.6808501784885235,4.948073622770094,1.6521032792024404
226,Comunicación,2.2421392326172147,1.1421503560310882,2.081688285560312,0.5947317001450853,0.07298830091901909,0.2665408631226357,0.7632121532936254,4.044539178336934,1.4670534807446796,3.384492665315374
227,Taller - Gestión del Tiempo,1.2951795317770398,0.23377907966389777,3.5102006809752395,3.2401659100658713,4.389414599263565,4.34849476476837,0.5018007098899818,2.3322640837989512,0.615380018840006,2.4732071141553975
228,Meditación de los martes (y tomar algo después),3.586833660407894,3.4117995556942615,3.3559681394184127,1.791836802636531,2.1950709415736873,2.100344396915665,2.9348798052985527,1.7480384837036234,4.93957109387873,0.9609389657635131
229,GRATIS - Hatha Yoga,4.79041649874432,3.735437015155007,4.484142539820569,1.6658795691287769,4.939291589896284,0.14951918445410883,1.4925017535813274,0.3159051747977193,3.1866124010780434,2.0859201552454296
230,YOGA GRATIS EN EL PARQUE,4.215161091014709,3.3210153622471665,2.2928085520175028,2.7592115944670645,3.1009170338602194,0.5646957427933363,3.441964834306716,1.4913669728286467,0.2748999636527455,0.5255842257929605
231,YOGA open all levels •• YOGA todos los niveles,2.3154445539226884,2.5314742823732495,4.129140410184661,1.5117282495991358,1.5953257587203495,3.7559250771739947,3.302852877466344,3.865882178740094,0.3575563800682302,0.5766424104601375
232,"CLASE DE PRUEBA ""Ponte alas!"" - Bioenergética Respiración Liberación del Trauma",1.1184947901788422,2.6629450952061804,2.939116999545277,3.0245320165062046,2.233826852769194,1.3352260611558575,3.4589699231627034,1.915272035470137,2.2913008040598575,0.18879250358855182
233,Mujer cíclica,1.2156658466144616,2.726642027684305,0.5999627107882993,0.37445217569476663,4.383607072686734,0.13556731311052228,0.8559120614479193,2.0452285114752122,3.670592497276739,1.5444340620787045
234,Campdevànol: vuelta a Sant Pere de Auïra (12,0.914970860149808,4.124427540294787,2.5135188180851493,2.7661738083574723,2.3771203879465377,1.5823011409754977,1.704810354154091,2.303324773507616,4.9259366039933985,2.022428664402534
235,Caminata con yoga en la sierra de l'Obac,0.8893176244928824,0.9868415356070886,1.971821988553536,2.6461183744757704,1.0459770411006946,4.250744250419196,2.462912409530609,3.171181434370191,1.1197000398069306,0.32109821720757215
236,IV Evento Enfócate  Abundancia Consciente y Marketing Personal,2.044358787135499,3.3648792171732973,4.795490791560444,2.3109973656667,0.7179432952312043,1.176178996961759,1.6442447453481228,0.9483879174608167,0.8754487581950404,0.34012363485080244
237,Taller Mente Positiva con Xabela Vargas,2.865192229404809,2.3556505245291257,2.14641979458798,0.428659898784442,1.6047860138564418,4.9165335152765,3.8837540992145234,1.021302426851522,1.5872978010231225,3.481327097001834
238,Retiro de Maestría Personal en el Desierto - Marruecos,0.36553751357918496,4.538163544860901,0.13276052677457684,0.4919442337311075,2.1768890502222327,4.667023279227727,3.4980633749046577,3.1442668345761704,0.7329583551964608,2.626547216831902
239,Breathe your Rhythm,3.197738985235384,3.872330899303842,4.869378393617836,3.3203460310442785,3.6697138237671414,4.496601625964591,0.3411458115461835,4.644337962633383,2.8751436083371757,0.5638012030937467
240,Encuentro con Alma: Espacio de Conexión Consciente,4.415740580127363,0.5797509725242239,1.2918747181798858,2.7022608131991865,4.293057646971605,0.6241837630802755,2.867551578112769,1.8607125056552554,2.0705675264799894,3.6080153846251046
241,Heart Esctatic Dance & Soul Lounge,1.4322244715989263,2.1464237666165027,4.146437189493798,1.3652238864730093,2.8893352892890984,2.1929356469086247,0.46701722305213855,1.8993364892113107,3.2516236438184043,0.07801348610534664
242,Meditation through Deep Rest Day-long Retreat,3.237016058064909,3.0311577703923325,2.922333980291063,3.1537293450110706,2.7683772058560185,2.771041541619113,3.639482643669665,0.5740055449725728,2.814089036141195,4.371813552141709
243,Keto Picnic. Compartimos un picnic cetogénico en el parque,1.799453222113917,3.1144293437912864,4.521702781903723,0.7854425505822105,1.0601946396546813,3.0754307483822734,1.6006782020364574,4.926650956293968,0.03575183803587845,2.2962200978650813
244,Del estímulo a la petición,3.6563086801308553,3.852087476438997,3.506740079722614,2.6524705130714556,0.4602971663571037,2.771569374433871,3.707558299782659,4.237036866735805,3.3790682090630195,1.2880409605813008
245,Women's Circle- A Ceremony to Release,1.0985577208438169,1.2515658818205262,1.914916973349026,1.3667757173418726,0.6127186168085402,1.1208584113061932,3.0071052614020206,3.2605160551793597,1.0457790440823138,3.4151424149488396
246,Con-tacto Consciente - Cuddle party / session,0.1784813055665302,2.4488889296919822,0.9264927690176511,1.4491429548414998,4.671830824410097,1.4202412564622646,0.7891223441578632,1.2375038916614012,1.743013118869804,3.1698076680776612
247,Chakra Yoga Flow & Sound Bath Session [Full Moon Edition],1.3868376737514887,1.9743859636426253,4.951825434803538,3.7083296084875124,1.7468345167380246,2.9011358248437786,0.7997392013325288,3.146218642659072,0.7665432890392809,4.70606608594954
248,Laberint d'Horta,0.8340398516652481,0.6424042483491221,2.2795477809814155,4.962943078837242,0.7104931389263691,0.07952330706426147,0.8541726800866306,2.6832364937375663,4.731494199990205,1.2025751691191755
249,Danza Oriental Burlesque <<UN TALLER ÚNICO>> &Trabajo corporal de retorno.,0.5565106267854691,1.647998851507677,4.044499346298828,0.17030810778245808,4.081871175896658,1.8166174720694155,1.4219713630781627,2.9452837343851606,2.7503741136386743,4.566052342975206
250,Nidra Yoga Con Cuencos Tibetanos,1.9349249331210727,0.061207872224031123,0.41963405297540946,3.8086078045964324,0.43482390806259485,0.7766587866333702,3.3558618318516316,2.98764909413028,3.310299703421057,1.2190195529226966
251,Curso Intensivo de HIPNOSIS,0.9430727135807521,3.1583074310824264,3.071235836136287,2.704130730845976,4.319410739458218,4.5636634868956865,1.8867711721646896,4.880948912386495,4.230750069019912,0.27293593944936134
252,Breathwork course in Barcelona,3.198636994483466,4.198014057694687,0.3479353354177095,1.445564914761937,3.720457637694341,1.1771830850888831,0.5584131026314942,3.356529912585625,3.9345576321342257,0.5382182326222762
253,Instagram for Entrepreneurs Workshop,0.5764480591810889,2.9453204230477437,4.856337900078413,2.954913451857524,2.614268389509786,0.03792587239672074,4.850401971224307,4.26350420663935,3.482232088949803,1.6601482747524432
254,Visit MOB BLN!,3.8588836958701855,2.43328997950338,2.957459171189429,4.2174465190693775,2.2223299221572783,3.4881750985629703,2.2008143359450965,1.9908511834927327,2.06580048825938,1.1441552898555356
